,Unnamed: 0,likes_log,views_log,dislikes_log,comment_log,category_id_Autos & Vehicles,category_id_Comedy,category_id_Education,category_id_Entertainment,category_id_Film & Animation,category_id_Gaming,category_id_Howto & Style,category_id_Music,category_id_News & Politics,category_id_Nonprofits & Activism,category_id_People & Blogs,category_id_Pets & Animals,category_id_Science & Technology,category_id_Shows,category_id_Sports,category_id_Travel & Events,unpopular,popular
643,643,3.8712010109078916,8.742254901886351,0.6931471805599453,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
644,644,9.589461504744747,14.110701617275994,6.511745329644728,6.877296071497429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645,645,8.863474306170954,13.650188880907026,6.774223886357614,8.292047637431354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
646,646,3.258096538021482,9.841026871193524,2.7080502011022096,3.258096538021482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
647,647,7.382124365737512,10.80110501914466,3.8712010109078916,5.308267697401205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
648,648,12.024262957708943,14.825565912247644,7.554858521040676,8.537583881063973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
649,649,9.855557018778578,13.618151705623793,7.547501682814968,7.646831391430483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
650,650,5.5294290875114225,9.718723014091033,3.49650756146648,3.0445224377234235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
651,651,10.72322333019565,13.864351197050302,6.937314081223682,7.935945103353701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,652,10.019090435608216,13.931475052187187,7.633369649679585,7.804659297056102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
653,653,8.087640287778981,12.64336582380289,4.48863636973214,6.0210233493495275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
654,654,8.384347278082807,11.645233609732056,4.465908118654584,5.3230099791384085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
655,655,5.40717177146012,12.304346610798333,2.9444389791664403,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
656,656,9.594922269167922,12.402859901100344,4.919980925828125,5.25227342804663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
657,657,6.947937068614969,13.127913944466336,5.105945473900579,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
658,658,7.4318919168078,13.307783462132,5.111987788356544,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
659,659,1.3862943611198906,8.066207568006265,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
660,660,6.901737206656574,10.177362240256695,2.5649493574615367,4.158883083359672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
661,661,7.136483208590247,12.9819604296291,5.0751738152338275,7.478169694159786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
662,662,9.148677711584076,12.056841511535803,5.393627546352363,5.849324779946859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
663,663,8.517193191416238,12.953009377234665,9.438431663014326,9.594241302168507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
664,664,8.134467570277563,12.49217972833666,5.8607862234658645,6.573680166960646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
665,665,11.244509928430896,14.282591169352667,7.449498005382849,10.8666809540965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
666,666,9.53827627757511,13.143008786714859,6.731018100482082,8.196987927258897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
667,667,8.82922635473185,13.103741053276234,6.037870919922137,5.986452005284437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668,668,10.210015912784268,14.144933003097961,8.437067146936952,8.214194414852564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669,669,9.46877384406884,13.84213301452438,7.156176637480615,7.298445101508148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
670,670,8.531884740159228,11.731040393929591,5.602118820879701,6.380122536899765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
671,671,10.220012151347644,13.422235350208222,6.673297967767653,7.23489842031483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
672,672,12.154837244203632,15.621683650049071,8.400209835930418,8.522578663692576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
673,673,6.0661080901037465,10.993882840599207,4.770684624465665,6.282266746896006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
674,674,9.508517181520604,14.125946046907293,6.289715570908997,7.887959336599945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
675,675,8.969287400118406,12.486730103044989,4.927253685157205,6.349138991379798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
676,676,12.382074273579311,15.18456694525101,8.051340933292979,10.000568890186694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
677,677,9.603057907261844,13.135617156749356,5.961005339623274,7.191429330036379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
678,678,10.751777777509536,13.858624643635473,6.137727054086233,7.1989312406881725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
679,679,9.587200223074012,12.715194819248609,5.45958551414416,6.966967138613982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
680,680,10.517564469112537,14.283956724995143,7.429520842786462,8.410943391573527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
681,681,6.658011045870747,12.379307207022883,5.159055299214528,4.574710978503383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
682,682,9.085003880664882,12.031076194521287,5.958424693029783,6.643789733147672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
683,683,9.425854896125902,12.763231131055225,5.831882477283517,7.087573705557972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
684,684,11.06357116329234,13.959498341490786,7.091742115095153,8.746716349694486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
685,685,8.25582842728183,11.341971056651351,4.6443908991413725,5.552959584921617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
686,686,8.598220030058611,11.355148217087269,4.691347882229144,6.61338421837956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
687,687,9.95953701838715,13.645597298845518,6.870053411798126,8.637107288081575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,688,10.600950407163676,15.243778809917051,7.621684998724611,8.012680929706839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
689,689,8.734560089952993,12.2449615728794,4.919980925828125,6.253828811575472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
690,690,11.342220177316015,14.630848379733758,7.381501894506707,8.473659189392508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
691,691,0.6931471805599453,7.865955413933502,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
692,692,11.339155241086033,15.111621698932414,8.612685172875459,9.101975347298056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
693,693,9.106977858981027,12.40620956219413,8.653470809708786,8.151044945685022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
694,694,0.6931471805599453,7.201916317531627,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
695,695,8.406261630708956,11.048713034316156,3.5263605246161616,6.052089168924417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,696,12.951586918749893,15.278561541179993,7.351158226430694,10.35898015424394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
697,697,10.086517191913764,14.076989045631914,6.664409020350408,7.7007477945117975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,698,8.349957272040324,10.814162545624649,3.828641396489095,6.5294188382622265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
699,699,4.02535169073515,9.796959689126297,0.6931471805599453,2.302585092994046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
700,700,4.204692619390967,10.808373496346844,4.634728988229637,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701,701,9.865785685352117,12.4745069117441,5.673323267171493,6.762729506931878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702,702,2.6390573296152584,9.92235837328638,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
703,703,10.5633622938325,14.338128577316198,9.056489647157925,9.054271186326293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704,704,9.312084355859467,12.43991871997752,5.030437921392434,7.254884810077338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
705,705,9.021839764105511,13.046488306389136,6.46302945692067,6.606650186198214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
706,706,8.243282523048375,11.41939470106598,4.382026634673881,5.303304908059076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
707,707,9.551515816867964,12.653741193523405,5.2094861528414205,7.011213987350367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708,708,8.215547411947071,12.868440979897535,6.302618975744905,6.257667587882639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
709,709,10.825422326795367,14.395307612987375,7.418180822726788,7.911324018963352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
710,710,6.590301048196687,11.486068010800345,4.709530201312334,5.796057750765373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
711,711,4.948759890378168,9.229750765496004,2.9957322735539913,3.6375861597263857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
712,712,9.029897050194,12.069003574121218,5.267858159063328,6.803505257608338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
713,713,4.9126548857360515,8.133880887949207,0.0,2.6390573296152584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
714,714,9.625887815425859,12.350540887189245,7.1853870155804165,7.75319426988434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
715,715,3.49650756146648,7.94873845481361,1.3862943611198906,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
716,716,4.262679877041316,12.0543074515012,2.9957322735539913,4.718498871295094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
717,717,11.50569941987849,14.533530334916534,7.395107546562485,8.550627967502475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718,718,6.775366090936393,11.106880188596998,3.3672958299864737,4.477336814478207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
719,719,10.915869976935792,14.331974854492914,7.253470382684528,8.911260254572033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
720,720,9.544810605926722,12.873635315877285,4.990432586778736,7.5218592522016285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
721,721,7.961021465883371,10.852322915886008,3.912023005428147,5.231108616854587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
722,722,6.736966958001855,11.341638799196234,0.6931471805599453,4.59511985013459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
723,723,9.37169362233394,12.930243574191785,5.468060141135132,7.451241684987676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
724,724,4.624972813284272,10.689008788520935,5.420534999272285,6.159095388491932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
725,725,8.376781037699493,11.677490300174926,4.442651256490317,6.3473892096560105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
726,726,4.787491742782046,9.102532419341877,1.3862943611198906,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
727,727,1.0986122886681098,7.703910209616311,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
728,728,8.766861821669803,11.98471499853907,4.875197323201151,6.0867747269123065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
729,729,11.16978705872982,16.08992331113341,9.852720435482476,9.903037451255745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730,730,10.531909527867443,13.611879150583567,6.795705775173514,7.563719668414366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
731,731,7.65728279297819,10.767516099747471,3.4339872044851463,5.3471075307174685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
732,732,7.5453897496118225,10.424392211743783,2.8903717578961645,4.48863636973214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
733,733,0.0,12.736889114172422,0.0,7.161622002939187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
734,734,10.067560274273283,12.939447243884661,5.236441962829949,6.626717749249026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735,735,9.319912008405474,14.24905181633048,7.344072850573067,7.1853870155804165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
736,736,9.293393927111467,11.977633849119034,4.543294782270004,8.177515823846075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
737,737,10.157393065500381,12.677269312822913,5.247024072160486,7.513709247839705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
738,738,10.681389398960881,13.249975284392756,6.637258031284458,8.605570302033652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
739,739,7.601402334583732,11.053141437251751,3.58351893845611,5.720311776607412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
740,740,9.286560397887593,13.75304348988564,6.100318952020063,7.271703706887367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
741,741,6.679599185844383,10.415802067353537,3.9889840465642745,5.5012582105447265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
742,742,10.446015311032633,13.455333775453974,6.2441669006637355,7.965198290612175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
743,743,10.806855139119792,14.573050311511876,7.662937850461535,8.896724917497899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,744,7.976938756959433,11.241562836385418,3.9889840465642745,5.594711379601838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
745,745,10.125029822483363,12.955068354626993,5.9053618480545715,7.403670290012371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
746,746,4.23410650459726,9.770870027921287,4.343805421853683,3.6635616461296463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
747,747,9.07004328643746,12.190517285809884,5.54907608489522,6.61338421837956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
748,748,11.869046255394261,14.081207723679281,7.551186867296148,9.498372383192251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
749,749,9.089753408987065,11.608044717458187,5.631211781821365,6.4692503167957724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
750,750,7.440146680662688,10.930657543749874,3.2958368660043287,4.997212273764115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
751,751,8.535229553902338,14.022789732881938,7.679713639966372,7.677400430514807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
752,752,9.900081759401296,12.600412766479844,6.2402758451707685,7.4604903058253385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
753,753,9.357897936333798,12.388960708495867,5.579729825986222,5.991464547107983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
754,754,4.356708826689592,11.38903884025336,3.2958368660043287,3.218875824868201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
755,755,5.3981627015177525,13.25893589112892,2.4849066497880004,3.0910424533583165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
756,756,6.759255270663693,12.291557441220615,4.02535169073515,4.0943445622220995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
757,757,1.0986122886681098,7.973499964024629,3.7612001156935615,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
758,758,9.384041546476524,12.0646242819458,4.8283137373023015,6.549650742233809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
759,759,7.357556200910352,9.66770192587285,2.3978952727983707,4.897839799950911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
760,760,8.762176509334903,12.921340842276082,6.573680166960646,6.728628613084703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
761,761,8.246433786160365,12.922254968274029,7.7057128238944275,6.630683385642373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
762,762,3.1354942159291497,9.447702360527947,2.7080502011022096,1.791759469228055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
763,763,8.680331928793418,11.325824505002947,5.272999558563747,5.834810737062606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
764,764,7.5730172560525455,12.213792768545312,4.624972813284272,5.564520407322693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
765,765,6.0591231955817975,13.11139949307933,4.5217885770490405,5.278114659230517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
766,766,10.409039293799411,12.96290329427408,5.030437921392434,7.345364840416867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
767,767,6.717804695023692,10.93364254055933,4.7535901911063645,4.634728988229637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
768,768,9.382022193665794,12.375389168947592,5.736572297479192,6.429719478039137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
769,769,9.38235903577424,13.425537328624026,6.068425588244112,5.986452005284437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
770,770,11.021330409481015,14.782361695728802,7.969357742016347,9.149528232579426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
771,771,10.564189017727987,14.430060860135608,9.272939513732704,9.515543058145953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,772,10.342065012094494,14.418745612973973,7.866722285136729,8.656085190282855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773,773,6.025865973825314,9.15133319139615,2.772588722239781,4.4067192472642525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
774,774,11.411457364027743,14.020034637777364,7.451241684987676,8.911799556189527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
775,775,5.793013608384143,10.305178882224718,5.429345628954442,6.2519038831658875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
776,776,5.855071922202427,9.727287222747108,2.9957322735539913,4.07753744390572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
777,777,7.428927194802272,12.108095913633802,4.110873864173311,6.52649485957079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
778,778,10.188177653501851,12.790091108557771,5.545177444479562,7.821643126239983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
779,779,8.170185652879642,11.65504983201277,6.0661080901037465,6.962243464266208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
780,780,9.13873695311649,12.8104405236044,7.1569563646156364,8.084562415235304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
781,781,9.960623743906938,13.472260805783893,5.71042701737487,7.260522598089852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
782,782,6.80128303447162,10.597384451986619,4.060443010546419,4.48863636973214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783,783,5.318119993844216,11.988395376833587,2.079441541679836,3.7841896339182615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
784,784,7.247792581767846,12.935009178082302,6.401917196727187,7.8038433035387715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785,785,9.607302767592598,14.118839575992231,6.4232469635335185,7.156176637480615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786,786,11.180775872247702,15.099717374740743,7.375255778009754,9.60904937558734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
787,787,11.14177482327672,14.465445911460991,8.471777327885755,9.118553976345474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
788,788,9.87189368094495,12.651303190197757,5.017279836814924,6.516193076042964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
789,789,10.649203463768853,14.21269816858634,6.693323668269949,7.40306109109009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
790,790,11.739670523066106,14.813561537080693,8.599878558034844,8.807022955925477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
791,791,8.450198322591959,11.748045016854944,5.37989735354046,7.2868764117507006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
792,792,10.5950334517291,13.571879820096653,6.921658184151129,7.940583827104244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
793,793,10.953662114921277,14.448634873116074,7.262628600974241,7.720461694599723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
794,794,8.766705997750515,11.97969888269568,4.584967478670572,7.0030654587864625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795,795,7.278628942320683,11.066185134649654,3.6635616461296463,5.575949103146316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
796,796,9.737314897481543,12.650966778426573,6.045005314036013,6.755768921984255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
797,797,9.505544085826811,12.654258743924235,6.2441669006637355,7.29505641646263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
798,798,2.8332133440562166,7.926241523170963,0.0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
799,799,11.365306738742266,14.241425796111765,7.857093864902493,9.140883106960963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
800,800,8.398184404834035,11.944909159839199,5.41164605185504,6.380122536899765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
801,801,8.828494129466653,11.801257326263508,5.278114659230517,5.655991810819852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
802,802,12.37480224880466,15.265172598804355,9.041092974669501,9.733469990198335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
803,803,11.28666455975343,15.389985735176895,8.43098149459717,8.699514748210191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
804,804,10.555343878678194,13.122891238061376,6.3835066348840055,7.8156105320351905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
805,805,8.463159302923751,12.06247360088491,4.867534450455582,6.3818160174060985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
806,806,10.942279062885698,14.146789331874135,7.785720896534624,9.232199706329077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
807,807,9.986817160123133,13.313624853767754,6.1463292576688975,7.1929342212158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
808,808,5.877735781779639,11.713864306296244,5.25227342804663,5.14166355650266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
809,809,12.278286324643195,15.170606005094351,7.7989333100412175,10.0705685599138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810,810,10.498001538187674,14.300956833390869,6.630683385642373,8.192847134592865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
811,811,11.870851625810518,15.07630150157667,7.461065514354282,8.65259782842244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
812,812,5.4380793089231965,10.05689509916544,2.9957322735539913,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
813,813,10.1072851722528,12.639263161027825,5.8944028342648505,7.0707241072602764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
814,814,6.617402977974478,9.746365796763916,2.302585092994046,4.727387818712341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
815,815,8.345455428161927,11.407298247083856,4.499809670330264,7.170888478512505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
816,816,12.476679767191488,15.327672740164795,8.100161446936607,9.53430615650521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
817,817,10.190957102406584,12.616515344851114,5.2094861528414205,7.788626065625031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
818,818,11.159388449722423,13.925532890448824,7.5968944381445445,8.65032450401942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
819,819,8.531884740159228,11.366928122832672,5.44673737166631,5.8522024797744745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
820,820,7.675546002537848,10.286161572343477,2.4849066497880004,6.037870919922137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
821,821,9.54824016058858,12.635111040830711,5.916202062607435,7.034387929915503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
822,822,10.409672424652523,13.661620177589507,6.822197390620492,8.464635940677564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823,823,8.915029272359913,12.25007039200782,5.5294290875114225,6.831953565565856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
824,824,8.785539527561276,11.452463954850357,4.174387269895637,5.749392985908253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
825,825,7.952263308657045,10.785124725910403,3.332204510175204,5.831882477283517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
826,826,9.363662136919832,13.566098747129779,5.961005339623274,6.625392368007955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
827,827,7.8099470864767895,10.789484011776683,2.8332133440562166,5.0238805208462765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
828,828,11.528375496193668,15.483716122053645,7.6610563823618305,8.9641840463529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
829,829,7.929126487306799,10.877405477245075,2.9444389791664403,5.111987788356544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
830,830,9.683588731386807,13.50334861695717,6.35088571671474,6.555356891810665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
831,831,11.828312680951724,15.042645047511506,8.783702698635219,9.885476319734275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
832,832,9.642252650099195,12.73924765085892,4.804021044733257,7.561641745588781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
833,833,10.73765675080796,14.563587114348215,7.685243607975832,9.317489287493226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
